Real/Fake,ID,path
Fake,216,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/googlepixel/p1_df.mp4
Fake,217,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/googlepixel/p2_df.mp4
Fake,218,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/googlepixel/p3_df.mp4
Fake,219,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/googlepixel/p4_df.mp4
Fake,220,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/googlepixel/p5_df.mp4
Fake,221,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/googlepixel/p6_df.mp4
Fake,222,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/webcam/p1_df.mp4
Fake,223,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/webcam/p2_df.mp4
Fake,224,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/webcam/p3_df.mp4
Fake,225,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/webcam/p4_df.mp4
Fake,226,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/webcam/p5_df.mp4
Fake,227,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/webcam/p6_df.mp4
Fake,228,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/canon/p1_df.mp4
Fake,229,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/canon/p2_df.mp4
Fake,230,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/canon/p3_df.mp4
Fake,231,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/canon/p4_df.mp4
Fake,232,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/canon/p5_df.mp4
Fake,233,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/canon/p6_df.mp4
Fake,234,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/iphone/p1_df.mp4
Fake,235,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/iphone/p2_df.mp4
Fake,236,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/iphone/p3_df.mp4
Fake,237,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/iphone/p4_df.mp4
Fake,238,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/iphone/p5_df.mp4
Fake,239,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/dan/sadtalker/iphone/p6_df.mp4
Fake,240,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/googlepixel/p1_df.mp4
Fake,241,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/googlepixel/p2_df.mp4
Fake,242,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/googlepixel/p3_df.mp4
Fake,243,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/googlepixel/p4_df.mp4
Fake,244,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/googlepixel/p5_df.mp4
Fake,245,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/googlepixel/p6_df.mp4
Fake,246,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/webcam/p1_df.mp4
Fake,247,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/webcam/p2_df.mp4
Fake,248,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/webcam/p3_df.mp4
Fake,249,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/webcam/p4_df.mp4
Fake,250,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/webcam/p5_df.mp4
Fake,251,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/webcam/p6_df.mp4
Fake,252,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/canon/p1_df.mp4
Fake,253,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/canon/p2_df.mp4
Fake,254,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/canon/p3_df.mp4
Fake,255,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/canon/p4_df.mp4
Fake,256,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/canon/p5_df.mp4
Fake,257,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/canon/p6_df.mp4
Fake,258,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/iphone/p1_df.mp4
Fake,259,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/iphone/p2_df.mp4
Fake,260,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/iphone/p3_df.mp4
Fake,261,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/iphone/p4_df.mp4
Fake,262,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/iphone/p5_df.mp4
Fake,263,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/qijia/sadtalker/iphone/p6_df.mp4
Fake,264,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/googlepixel/p1_df.mp4
Fake,265,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/googlepixel/p2_df.mp4
Fake,266,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/googlepixel/p3_df.mp4
Fake,267,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/googlepixel/p4_df.mp4
Fake,268,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/googlepixel/p5_df.mp4
Fake,269,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/googlepixel/p6_df.mp4
Fake,270,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/webcam/p1_df.mp4
Fake,271,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/webcam/p2_df.mp4
Fake,272,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/webcam/p3_df.mp4
Fake,273,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/webcam/p4_df.mp4
Fake,274,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/webcam/p5_df.mp4
Fake,275,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/webcam/p6_df.mp4
Fake,276,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/canon/p1_df.mp4
Fake,277,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/canon/p2_df.mp4
Fake,278,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/canon/p3_df.mp4
Fake,279,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/canon/p4_df.mp4
Fake,280,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/canon/p5_df.mp4
Fake,281,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/canon/p6_df.mp4
Fake,282,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/iphone/p1_df.mp4
Fake,283,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/iphone/p2_df.mp4
Fake,284,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/iphone/p3_df.mp4
Fake,285,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/iphone/p4_df.mp4
Fake,286,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/iphone/p5_df.mp4
Fake,287,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/charlie/sadtalker/iphone/p6_df.mp4
Fake,288,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/googlepixel/p1_df.mp4
Fake,289,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/googlepixel/p2_df.mp4
Fake,290,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/googlepixel/p3_df.mp4
Fake,291,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/googlepixel/p4_df.mp4
Fake,292,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/googlepixel/p5_df.mp4
Fake,293,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/googlepixel/p6_df.mp4
Fake,294,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/webcam/p1_df.mp4
Fake,295,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/webcam/p2_df.mp4
Fake,296,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/webcam/p3_df.mp4
Fake,297,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/webcam/p4_df.mp4
Fake,298,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/webcam/p5_df.mp4
Fake,299,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/webcam/p6_df.mp4
Fake,300,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/canon/p1_df.mp4
Fake,301,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/canon/p2_df.mp4
Fake,302,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/canon/p3_df.mp4
Fake,303,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/canon/p4_df.mp4
Fake,304,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/canon/p5_df.mp4
Fake,305,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/canon/p6_df.mp4
Fake,306,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/iphone/p1_df.mp4
Fake,307,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/iphone/p2_df.mp4
Fake,308,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/iphone/p3_df.mp4
Fake,309,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/iphone/p4_df.mp4
Fake,310,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/iphone/p5_df.mp4
Fake,311,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/ruoshi/sadtalker/iphone/p6_df.mp4
Fake,312,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/googlepixel/p1_df.mp4
Fake,313,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/googlepixel/p2_df.mp4
Fake,314,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/googlepixel/p3_df.mp4
Fake,315,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/googlepixel/p4_df.mp4
Fake,316,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/googlepixel/p5_df.mp4
Fake,317,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/googlepixel/p6_df.mp4
Fake,318,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/webcam/p1_df.mp4
Fake,319,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/webcam/p2_df.mp4
Fake,320,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/webcam/p3_df.mp4
Fake,321,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/webcam/p4_df.mp4
Fake,322,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/webcam/p5_df.mp4
Fake,323,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/webcam/p6_df.mp4
Fake,324,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/canon/p1_df.mp4
Fake,325,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/canon/p2_df.mp4
Fake,326,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/canon/p3_df.mp4
Fake,327,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/canon/p4_df.mp4
Fake,328,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/canon/p5_df.mp4
Fake,329,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/canon/p6_df.mp4
Fake,330,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/iphone/p1_df.mp4
Fake,331,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/iphone/p2_df.mp4
Fake,332,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/iphone/p3_df.mp4
Fake,333,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/iphone/p4_df.mp4
Fake,334,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/iphone/p5_df.mp4
Fake,335,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/saeyoung/sadtalker/iphone/p6_df.mp4
Fake,336,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/googlepixel/p1_df.mp4
Fake,337,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/googlepixel/p2_df.mp4
Fake,338,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/googlepixel/p3_df.mp4
Fake,339,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/googlepixel/p4_df.mp4
Fake,340,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/googlepixel/p5_df.mp4
Fake,341,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/googlepixel/p6_df.mp4
Fake,342,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/webcam/p1_df.mp4
Fake,343,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/webcam/p2_df.mp4
Fake,344,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/webcam/p3_df.mp4
Fake,345,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/webcam/p4_df.mp4
Fake,346,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/webcam/p5_df.mp4
Fake,347,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/webcam/p6_df.mp4
Fake,348,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/canon/p1_df.mp4
Fake,349,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/canon/p2_df.mp4
Fake,350,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/canon/p3_df.mp4
Fake,351,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/canon/p4_df.mp4
Fake,352,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/canon/p5_df.mp4
Fake,353,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/canon/p6_df.mp4
Fake,354,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/iphone/p1_df.mp4
Fake,355,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/iphone/p2_df.mp4
Fake,356,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/iphone/p3_df.mp4
Fake,357,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/iphone/p4_df.mp4
Fake,358,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/iphone/p5_df.mp4
Fake,359,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/kathryn/sadtalker/iphone/p6_df.mp4
Fake,360,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/googlepixel/p1_df.mp4
Fake,361,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/googlepixel/p2_df.mp4
Fake,362,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/googlepixel/p3_df.mp4
Fake,363,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/googlepixel/p4_df.mp4
Fake,364,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/googlepixel/p5_df.mp4
Fake,365,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/googlepixel/p6_df.mp4
Fake,366,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/webcam/p1_df.mp4
Fake,367,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/webcam/p2_df.mp4
Fake,368,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/webcam/p3_df.mp4
Fake,369,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/webcam/p4_df.mp4
Fake,370,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/webcam/p5_df.mp4
Fake,371,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/webcam/p6_df.mp4
Fake,372,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/canon/p1_df.mp4
Fake,373,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/canon/p2_df.mp4
Fake,374,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/canon/p3_df.mp4
Fake,375,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/canon/p4_df.mp4
Fake,376,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/canon/p5_df.mp4
Fake,377,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/canon/p6_df.mp4
Fake,378,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/iphone/p1_df.mp4
Fake,379,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/iphone/p2_df.mp4
Fake,380,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/iphone/p3_df.mp4
Fake,381,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/iphone/p4_df.mp4
Fake,382,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/iphone/p5_df.mp4
Fake,383,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/naz/sadtalker/iphone/p6_df.mp4
Fake,384,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/googlepixel/p1_df.mp4
Fake,385,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/googlepixel/p2_df.mp4
Fake,386,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/googlepixel/p3_df.mp4
Fake,387,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/googlepixel/p4_df.mp4
Fake,388,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/googlepixel/p5_df.mp4
Fake,389,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/googlepixel/p6_df.mp4
Fake,390,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/webcam/p1_df.mp4
Fake,391,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/webcam/p2_df.mp4
Fake,392,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/webcam/p3_df.mp4
Fake,393,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/webcam/p4_df.mp4
Fake,394,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/webcam/p5_df.mp4
Fake,395,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/webcam/p6_df.mp4
Fake,396,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/canon/p1_df.mp4
Fake,397,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/canon/p2_df.mp4
Fake,398,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/canon/p3_df.mp4
Fake,399,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/canon/p4_df.mp4
Fake,400,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/canon/p5_df.mp4
Fake,401,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/canon/p6_df.mp4
Fake,402,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/iphone/p1_df.mp4
Fake,403,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/iphone/p2_df.mp4
Fake,404,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/iphone/p3_df.mp4
Fake,405,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/iphone/p4_df.mp4
Fake,406,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/iphone/p5_df.mp4
Fake,407,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/honglin/sadtalker/iphone/p6_df.mp4
Fake,408,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/googlepixel/p1_df.mp4
Fake,409,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/googlepixel/p2_df.mp4
Fake,410,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/googlepixel/p3_df.mp4
Fake,411,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/googlepixel/p4_df.mp4
Fake,412,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/googlepixel/p5_df.mp4
Fake,413,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/googlepixel/p6_df.mp4
Fake,414,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/webcam/p1_df.mp4
Fake,415,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/webcam/p2_df.mp4
Fake,416,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/webcam/p3_df.mp4
Fake,417,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/webcam/p4_df.mp4
Fake,418,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/webcam/p5_df.mp4
Fake,419,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/webcam/p6_df.mp4
Fake,420,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/canon/p1_df.mp4
Fake,421,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/canon/p2_df.mp4
Fake,422,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/canon/p3_df.mp4
Fake,423,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/canon/p4_df.mp4
Fake,424,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/canon/p5_df.mp4
Fake,425,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/canon/p6_df.mp4
Fake,426,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/iphone/p1_df.mp4
Fake,427,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/iphone/p2_df.mp4
Fake,428,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/iphone/p3_df.mp4
Fake,429,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/iphone/p4_df.mp4
Fake,430,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/iphone/p5_df.mp4
Fake,431,/media/raunak/E380-1E91/Deepfake/End_To_End/deepfakes_may24/lisa/sadtalker/iphone/p6_df.mp4
